sentence,label,confidence,publication_date,url,title,source
"Hydropower, clean and renewable, accounted for over 90% of energy use, reducing reliance on diesel generation.",land_row_dispute,0.5,2025-12-18,https://observer.ug/viewpoint/powering-the-nation-beyond-blame-toward-esg-driven-electricity-governance-in-uganda/,"Powering the nation: beyond blame, toward ESG-driven electricity governance in Uganda",The Observer
The Commercial court has fined National Water and Sewerage Corporation (NWSC) Shs 813.75 million for causing damage to a building while carrying out maintenance works in Kampala city.,land_row_dispute,0.5,2025-02-09,https://observer.ug/news/nwsc-fined-800m-over-damaging-namirembe-road-building/,NWSC fined 800m over damaging Namirembe road building,The Observer
This fact alone demonstrates the standard of duty of care that was required by the 2nd defendant to exercise while executing its works due to the foreseeability of significant damage that would be caused to the plaintiff’s building.,land_row_dispute,0.5,2025-02-09,https://observer.ug/news/nwsc-fined-800m-over-damaging-namirembe-road-building/,NWSC fined 800m over damaging Namirembe road building,The Observer
"She added that the fact that the building was old and that NWSC was performing its statutory duties, does not extinguish its duty to exercise reasonable care during the excavation works.",land_row_dispute,0.5,2025-02-09,https://observer.ug/news/nwsc-fined-800m-over-damaging-namirembe-road-building/,NWSC fined 800m over damaging Namirembe road building,The Observer
"Put together, the court awarded Shs 813.75 million as compensation plus the costs of the suit.",land_row_dispute,0.5,2025-02-09,https://observer.ug/news/nwsc-fined-800m-over-damaging-namirembe-road-building/,NWSC fined 800m over damaging Namirembe road building,The Observer
The agreement brings the two countries closer to realizing their dream of building the longest and fastest railway system in East Africa.,land_row_dispute,0.5,2025-12-02,https://observer.ug/business/uganda-kenya-to-align-sgr-railway-standards/,"Uganda, Kenya to align SGR Railway standards",The Observer
"Waiswa Bageya, Uganda’s permanent secretary for Works and Transport, noted that harmonizing these standards was both a contractual requirement and a regional obligation.",land_row_dispute,0.5,2025-12-02,https://observer.ug/business/uganda-kenya-to-align-sgr-railway-standards/,"Uganda, Kenya to align SGR Railway standards",The Observer
"This includes alignment in track structure, power systems signaling, communications, rolling stock and operations.",land_row_dispute,0.5,2025-12-02,https://observer.ug/business/uganda-kenya-to-align-sgr-railway-standards/,"Uganda, Kenya to align SGR Railway standards",The Observer
Progress on Uganda’s side is advancing steadily.,land_row_dispute,0.5,2025-12-02,https://observer.ug/business/uganda-kenya-to-align-sgr-railway-standards/,"Uganda, Kenya to align SGR Railway standards",The Observer
"“So by looking at those numbers to say just 3 per cent, they are returning to prison, they are good numbers to show that our rehabilitation activities that are taking place in prison, they (the inmates) are learning more.",land_row_dispute,0.5,2023-05-22,https://observer.ug/news/zimbabwe-president-releases-over-4-000-prisoners-ahead-of-elections/,"Zimbabwe: President releases over 4,000 prisoners ahead of elections",The Observer
"Before the shutdown on March 25, Entebbe airport used to handle about 150,000 passengers a month and about 89 incoming and outgoing passenger flights a day.",land_row_dispute,0.5,2020-04-19,https://observer.ug/news/nas-lays-off-redundant-staff-following-entebbe-airport-closure/,NAS lays off redundant staff following Entebbe airport closure,The Observer
"Although the memo does not specify how many people are affected, the company employs about 200 staff, both permanent and part-time.",land_row_dispute,0.5,2020-04-19,https://observer.ug/news/nas-lays-off-redundant-staff-following-entebbe-airport-closure/,NAS lays off redundant staff following Entebbe airport closure,The Observer
"He says, “All employees understand the current situation.",land_row_dispute,0.5,2020-04-19,https://observer.ug/news/nas-lays-off-redundant-staff-following-entebbe-airport-closure/,NAS lays off redundant staff following Entebbe airport closure,The Observer
"As a result, Namugongo motorists had to use muddy and potholed alternative routes, causing traffic congestion not only on those routes but also on major roads such as Kyaliwajjala, Northern bypass-Bweyogerere, Namugongo-Butto-Bweyogerere, Namugongo-Kireka, Kireka-Kamuli, and Seeta-Misindye-Namugongo.",land_row_dispute,0.5,2023-06-02,https://observer.ug/news/chaos-as-army-closes-namugongo-roads-before-traffic-plans/,Chaos as army closes Namugongo roads before traffic police plans,The Observer
"Before this incident, Kagame had skipped the East African Heads of State Summit held in Kampala on February 22 to raise funds for health and infrastructure developments.",land_row_dispute,0.5,2018-03-25,https://observer.ug/news/no-fundamental-problem-between-uganda-rwanda-museveni/,No fundamental problem between Uganda & Rwanda – Museveni,The Observer
One of my responsibilities is to tender advice to the minister.” amwesigwa@observer.ug,land_row_dispute,0.5,2017-08-25,https://observer.ug/news/report-govt-s-youth-program-achieves-75-repayment-rate/,Report: Govt’s youth program achieves 75% repayment rate,The Observer
"Total Group chairman, Patrick Pouyanné, also declined to attend a scheduled session at which his response would have been debated yesterday Monday 10, accusing the MPs of not following the procedures that democracy defines.",land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
"Pouyanné, instead referred the MPs to a letter he has sent to the EU parliament president Roberta Metsola saying “and as a result, TotalEnergies will not be represented at the hearing organised by the human rights sub-commission on October 10.” According to the communication, TotalEnergies had expected to be accorded a fair hearing prior to the adoption of the resolution for their side of the situation, but this did not happen.",land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
"Pouyanné wondered how the parliament passed “in just forty-eight hours, a resolution denouncing human rights abuses supposedly connected to the project to develop subsurface resources in Uganda, linked to infrastructure through Tanzania, led by TotalEnergies.” In the letter, the chairman accuses the parliament of not being independent in its opinions, which could also affect hundreds of employees, without giving them the chance to be heard.",land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
"“I very much regret that the Company and, by extension, its 105,000 employees should be publicly accused in this way by your institution, without being approached at any point for a prior adversarial discussion.",land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
“I cannot help but feel that your assembly should reach its opinions on subjects that it is free to select itself completely independently.,land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
"It seems to me that, in this case, the adversarial principle on which the rule of law is based has not been respected in any way whatsoever,” says Pouyanné.",land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
"“And I consider that the parliament’s adoption of resolutions containing factual inexactitudes, and statements based on unfounded allegations, some serious, to be most damaging.",land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
"He says that the subcommittee on human rights invited him after the resolution had already been taken, to express himself for a duration of “eight minutes”, according to the terms of the invitation, which he said was irrelevant.",land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
"This, according to him, does not in any way correct the situation created by this deliberation, because the adversarial principle cannot apply backwards.",land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
“You will understand that I do not intend to accept the invitation under these circumstances.,land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
"Please accept, madam, the assurance of my highest consideration,” Pouyanné’s letter to the president of the parliament said.",land_row_dispute,0.5,2022-10-11,https://observer.ug/news/total-snubs-eu-parliament-invitation-to-explain-uganda-oil-pipeline/,Total snubs EU parliament invitation to explain Uganda oil pipeline,The Observer
